,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
31308,31308,华为平板M3,还没用感觉还可以快递员非常有责任,3,2017-03-05 20:23:45,陈***岁,,,皓月银【32G】LTE版,来自京东Android客户端,金牌会员
31309,31309,华为平板M3,机器盒子被打开过，头一次买到*。建议京东好好管理下，再这样下去会流失客户的。,3,2017-03-05 10:59:39,让***恒,,,日晖金【64G】LTE版,来自京东Android客户端,PLUS会员
31310,31310,华为平板M3,平板很好，大小合适，送货速度快。要吐槽一下京东的包装啦，那么大一个箱子，摇摇晃晃的，也没有个泡泡填充一下,3,2017-02-17 18:50:03,l***g,,,皓月银【32G】WIFI版,来自京东iPhone客户端,钻石会员
31311,31311,华为平板M3,说好的保护套没有给，不高兴,2,2017-02-17 18:23:45,愤***蚪,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31312,31312,华为平板M3,不给5星是因为这才买了3天就降价了，心里不爽！?,3,2017-02-17 11:15:02,z***y,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31313,31313,华为平板M3,华为产品没问题。质量信得过。物流也快。但送货途中，快递小哥送错了。被人拆了包装。。只能给个三星。,3,2017-02-17 10:40:08,j***p,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31314,31314,华为平板M3,以前都在华为商城上买，第一次从京东上买华为的东西，说的赠皮套，赠钢化膜，啥都没有，发票也没有，不如华为商城上买的放心,2,2017-02-16 16:41:53,j***l,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31315,31315,华为平板M3,不实用，用起来不方便,2,2017-03-08 09:14:52,华***9,,,日晖金【64G】LTE版,来自京东Android客户端,金牌会员
31316,31316,华为平板M3,还不错，安卓系统竟然不能同时上在手机和平板上挂微信,3,2017-03-07 22:48:38,e***c,,,日晖金【64G】WIFI版,来自微信购物,银牌会员
31317,31317,华为平板M3,电源线每次冲电都很难插进去，感觉有点问题，我是不是买了假的东西，连充电线都有问题，？???,3,2017-03-07 08:41:11,小***e,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31318,31318,华为平板M3,相比苹果的售价偏高  做工细节还有很大的差距   安卓占用内存还是太高  一般化主要是看重电话功能  竟然没有听筒（三星为什么有呢）国产还是已做好产品为主 不要把售价拉的太高 要不没有竞争力的,3,2017-03-06 21:38:56,1***8,,,日晖金【64G】LTE版,,银牌会员
31319,31319,华为平板M3,保护套只能用华为的杂牌会黑屏原因自己度娘下。明知有这问题还给套餐49.9就不是钱 要是知道有这问题鬼才会花这钱 从没给过三分，这问题是出在华为还是京东，你们自己去找。,3,2017-03-06 21:09:51,j***o,,,皓月银【32G】WIFI版,,金牌会员
31320,31320,华为平板M3,略卡,3,2017-03-09 13:55:38,j***c,,,日晖金【64G】WIFI版,来自京东Android客户端,银牌会员
31321,31321,华为平板M3,屏不是跟清晰,2,2017-03-09 12:36:01,LAN丫丫,,,日晖金【64G】LTE版,,银牌会员
31322,31322,华为平板M3,买的银色，来的却不是。,3,2017-03-09 09:37:34,j***z,,,皓月银【32G】WIFI版,来自京东iPhone客户端,银牌会员
31323,31323,华为平板M3,，一一一，一一666542255789003111456,3,2017-03-04 22:40:30,丑***g,,,日晖金【32G】WIFI版,来自微信购物,金牌会员
31324,31324,华为平板M3,好好&hellip;:,3,2017-03-04 16:03:56,0***b,,,日晖金【32G】WIFI版,来自京东iPhone客户端,PLUS会员
31325,31325,华为平板M3,总体来说，平板还是不错的。运行顺畅，就是?护眼模式的情况下，看文字滑动字体稍微发黄。不知道是不是所谓的拖影。价格稍微高了点，性价比一般吧。,3,2017-02-17 00:31:03,天使梦花园,,,皓月银【32G】WIFI版,来自京东iPhone客户端,银牌会员
31326,31326,华为平板M3,外观不错 都不错 ***除了拖影 累眼啊 真是一大败笔 屏幕要是弄好点我可以加价500,3,2017-02-16 18:28:39,c***u,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31327,31327,华为平板M3,电源键坏了，完全按不动，已送修，不好用，其他还不错,3,2017-02-16 10:01:46,j***g,,,日晖金【32G】WIFI版,,PLUS会员
31328,31328,华为平板M3,充电接口插不进去，对准了都要用力插，生怕弄坏了,3,2017-02-16 08:03:07,w***3,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31329,31329,华为平板M3,耗电太快了 看三部电影就没电了,3,2017-02-15 22:55:34,1***p,,,日晖金【64G】LTE版,来自京东Android客户端,钻石会员
31330,31330,华为平板M3,平板可是可以，为什么系统占了8G内存？,3,2017-02-15 13:43:26,凌***魂,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31331,31331,华为平板M3,他拿到手手的时候，就发现后面有点污渍怀疑是别人用过的，在试用了几天东西还是不错的，只不过触感有时候不是很灵敏,2,2017-02-15 13:31:27,j***a,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31332,31332,华为平板M3,物流很快，平板比想象中饿大。但是没有耳机?挺恶心但。说好的好音质没有耳机怎么听。,3,2017-02-14 20:55:03,路***伟,,,日晖金【32G】WIFI版,来自京东Android客户端,钻石会员
31333,31333,华为平板M3,速度很快，儿子用了很喜欢，,3,2017-03-06 18:56:20,j***8,,,日晖金【32G】WIFI版,来自微信购物,银牌会员
31334,31334,华为平板M3,其他都好，就是平板插耳机后，音质很差，一顿一顿的，换耳机后还是如此，我买到次品了？,2,2017-02-26 14:42:21,外***人,,,皓月银【32G】WIFI版,来自京东iPhone客户端,银牌会员
31335,31335,华为平板M3,快递包装确实太不安全了！机子拖影还好！但这台机子用华为专门的2k电影播放器确实很清晰！但要会员！用别的播放器看视频电影等等！还是不够清晰！像我用腾讯视频和今日头条看视频电视，都没手机看的清晰！玩游戏还可以！声音也不错！这个价钱用着也可以了！,3,2017-02-26 13:36:38,j***y,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31336,31336,华为平板M3,其他还凑合，像素渣得要死，分辨率也不高,3,2017-03-04 08:07:10,1***p,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31337,31337,华为平板M3,"一般般，安卓平板可玩性太低，软件资源以及兼容性都不太好，就用来看视频啥的就好了。本来想root，居然在论坛愣是没找到教程，太不人性化了，非要强调root了不保修，我有没打算修。还是买个一加好玩点。
买了十来天。本来打算便宜400卖掉，居然卖不出去，看样子安卓确实还有很多需要进步的地方",3,2017-03-03 23:55:03,情***_,,,皓月银【32G】LTE版,来自京东iPhone客户端,PLUS会员
31338,31338,华为平板M3,还可以！！！,3,2017-03-03 19:03:26,s***A,,,日晖金【32G】WIFI版,来自微信购物,银牌会员
31339,31339,华为平板M3,什么都没有送，一个裸机，早知道在其他店买了，亏亏亏,3,2017-03-03 18:01:46,i***戏,,,日晖金【32G】WIFI版,来自京东iPhone客户端,PLUS会员
31340,31340,华为平板M3,"东西很好，快递也给力，就是6号下单时显示现货，下单后变成外地调货，我上班了就改单到单位结果9号了还没完成改单，货物信息一直没有。10号促销降价**就果断退货重新下单了。期间和客户沟通一直说是我改单造成延迟的。好吧，是我无理取闹了，一个人的问题几分钟来3,4个人解决，换人就问啥问题，不知道京东是不是咋回事！！！！??????",3,2017-02-14 12:51:45,笨***9,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31341,31341,华为平板M3,说好的送保护套钢化膜，到了之后啥都没有，客服说赠完为止～明明点了送钢化膜保护套的链接进去的，到了你说这些合适么～,3,2017-02-14 12:10:59,饽***泥,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31342,31342,华为平板M3,东西收到了，拖影现象还是有的，有时死机不知道为什么,3,2017-02-13 20:43:30,j***k,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31343,31343,华为平板M3,总体还不错对得起这个价，就是续航能力没有说的那么好还是需要一天一充,3,2017-02-25 19:50:23,j***0,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31344,31344,华为平板M3,下边平板加耳机的套餐为啥下单之后不让付款，我分开买多花好几十呢知道吧，有套餐不让买,3,2017-02-25 15:22:38,周大迷糊zZ,,,日晖金【32G】WIFI版,来自京东iPhone客户端,金牌会员
31345,31345,华为平板M3,还以为是2560?1600呢，拿到后才发现，才2000?1200，感觉有点小，凑合着用吧，不过，物流还是很棒的，次日达,3,2017-02-25 15:17:07,j***6,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31346,31346,华为平板M3,为啥没耳机！！！,3,2017-02-25 12:11:23,动***长,,,日晖金【64G】WIFI版,来自京东Android客户端,银牌会员
31347,31347,华为平板M3,为什么不给开发票？为什么？,3,2017-02-25 11:56:35,y***4,,,日晖金【32G】WIFI版,来自京东iPhone客户端,金牌会员
31348,31348,华为平板M3,总体并不是很满意，因为刚买回来用两次就发现卡顿的情况，很无语。莫名其妙看视频的时候会卡,3,2017-03-03 16:15:42,l***9,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31349,31349,华为平板M3,用了两天暂时还没发现有什么不好的。但是包装真让人无语*妆品都会被防震泡沫包的好好的。这个虽然不是苹果的，但是也是个平板啊，包的让人无语。都裂了。,3,2017-02-24 22:28:20,j***7,,,日晖金【128G】WIFI版,来自京东Android客户端,金牌会员
31350,31350,华为平板M3,用了个把月，其实想给个差评的，这都啥年代了还用着EMUI4.1？换主题的bug还在恶心人？,3,2017-02-24 19:31:46,D***D,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31351,31351,华为平板M3,屏幕贴膜怎么没有?包装里面连个防震泡沫都没装?,2,2017-02-24 17:29:30,m***d,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31352,31352,华为平板M3,我是大学生打白条买的，宝贝超级好，很好用，也很方便!,5,2017-05-03 19:38:48,j***c,皓月银,32G,WIFI版,来自京东Android客户端,银牌会员
